Code secteur;Libelle secteur;Code site;Libelle site;Code batiment;Libelle batiment;Lattitude/longitude;Adresse numero;Adresse rue;Adresse code postal;Adresse ville;Code salle;Libellé salle;Numero piece
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;N 102;Salle de cours;112
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;N 106;Salle de cours;115
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;N 107;Salle de cours;116
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;N 201;Salle de cours;121
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;N 202;Salle de cours;122
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;N 203;Salle de cours;123
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;N 204;Salle de cours;124
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;N001;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;A2;Bâtiment A2;44.797565/-0.618459;;rue Léon Duguit;33608;PESSAC;N001b;Plateau Pédagogique;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;N002;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;N003;Salle TP;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;A2;Bâtiment A2;44.797565/-0.618459;;rue Léon Duguit;33608;PESSAC;N003;Salle informatique;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;N004;Salle TP;
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;N106;Salle TP;N106
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;N206;Salle TP;N206
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;N211;Salle TP;N211
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;O 001;Salle TP;104
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;O 002;Salle TP;105
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;O 201;Salle de cours;133
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;O 202;Salle de cours;132
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;O 203;Salle de cours;131
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;O105;Salle de cours;O105
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;O106;Salle TP;O106
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;O107;Salle de cours;
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;O-204;Salle de cours;O-204
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;O207;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;O208;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;O209;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;O210;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;O211;Salle de cours;
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;O212;Salle de cours;O212
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;O212;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;O213;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;O214;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;O215;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;H1;Préfa 2;44.797932/-0.615821;;rue Léon Duguit;33608;PESSAC;P01;Salle de cours;0
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;H1;Préfa 2;44.797932/-0.615821;;rue Léon Duguit;33608;PESSAC;P02;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;H1;Préfa 2;44.797932/-0.615821;;rue Léon Duguit;33608;PESSAC;P03;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;H1;Préfa 2;44.797932/-0.615821;;rue Léon Duguit;33608;PESSAC;P04;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;I;Préfa 3;44.797782/-0.616278;;rue Léon Duguit;33608;PESSAC;P05;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;I;Préfa 3;44.797782/-0.616278;;rue Léon Duguit;33608;PESSAC;P06;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;I;Préfa 3;44.797782/-0.616278;;rue Léon Duguit;33608;PESSAC;P07;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;I;Préfa 3;44.797782/-0.616278;;rue Léon Duguit;33608;PESSAC;P08;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;J;Préfa 4;44.797927/-0.61627;;rue Léon Duguit;33608;PESSAC;P09;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;J;Préfa 4;44.797927/-0.61627;;rue Léon Duguit;33608;PESSAC;P10;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;J;Préfa 4;44.797927/-0.61627;;rue Léon Duguit;33608;PESSAC;P11;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;J;Préfa 4;44.797927/-0.61627;;rue Léon Duguit;33608;PESSAC;P12;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;K;Préfa 5;44.798065/-0.616181;;rue Léon Duguit;33608;PESSAC;P13;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;K;Préfa 5;44.798065/-0.616181;;rue Léon Duguit;33608;PESSAC;P14;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;K;Préfa 5;44.798065/-0.616181;;rue Léon Duguit;33608;PESSAC;P15;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;K;Préfa 5;44.798065/-0.616181;;rue Léon Duguit;33608;PESSAC;P16;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;K1;Préfa 5 bis;44.798159/-0.615852;;rue Léon Duguit;33608;PESSAC;P17;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;G;Bâtiment recherche;44.797751/-0.617046;;rue Léon Duguit;33608;PESSAC;R4 bis;Salle d'équipe;
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;S 001;Salle de cours;107
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;S 002;Salle de cours;108
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;S 003;Salle de cours;106
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;S -101;Salle TP;1002
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;S -101c;Salle TP;
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;S 201;Salle de cours;125
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;S 202;Salle de cours;126
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;S 206;Salle de cours;128
5;BORDEAUX ;16;INSPE CAUDERAN;D;Bâtiment Kergomard (bat 1);44.848448/-0.601857;49;rue de l'école Normale;33000;BORDEAUX;S 207;Salle de cours;129
16;PESSAC;5;ROCQUENCOURT;R2;Extension STAPS;44.794194/-0.614648;12;avenue Camille Jullian;33600;PESSAC;Salle A;Salle de cours;
16;PESSAC;5;ROCQUENCOURT;R2;Extension STAPS;44.794194/-0.614648;12;avenue Camille Jullian;33600;PESSAC;Salle B;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;S005;Salle TP;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;S020;Salle de conférence;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;S024;Salle TP;
5;BORDEAUX ;23;CARREIRE;217;ISPED;44.825849/-0.605971;146;Léo Saignat;33076;BORDEAUX;S149;Salle de cours;
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;S155;Salle de cours;S155
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;S203;Salle TP;S203
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;S204;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;S205;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;S206;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;S207;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;S208;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;S209;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;S210;Salle de cours;
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;S211;Salle de cours;
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;S212;Salle informatique;S212
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;S212;Salle de cours;
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;S310;Salle informatique;S310
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;S336;Salle TP;S336
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;S342;Salle TP;S342
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;S346;Salle TP;S346
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;S347;Salle TP;S347
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;S352;Salle TP;S352
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;S403;Salle TP;S403
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;S404;Salle TP;S404
5;BORDEAUX ;23;CARREIRE;216;Bâtiment TP;44.825376/-0.606069;146;Léo Saignat;33076;BORDEAUX;S423;Salle de cours;
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;S428;Salle TP;S428
5;BORDEAUX ;23;CARREIRE;219;Pharma 2;44.826559/-0.607047;146;Léo Saignat;33076;BORDEAUX;S429;Salle de cours;S429
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;-1;Salle de cours;31
5;BORDEAUX ;23;CARREIRE;204;Hall d'Accueil;44.824831/-0.605146;146;Léo Saignat;33076;BORDEAUX;-1;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;B2;Bâtiment Broca 2;44.831614/-0.571491;18  34;Paul Broca;33076;BORDEAUX;1;Salle de cours;0
5;BORDEAUX ;24;LA VICTOIRE;B1;Bâtiment Broca 1;44.831614/-0.571491;18  34;Paul Broca;33076;BORDEAUX;1;Salle de cours;0
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;1;Amphithéâtre;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R3;Préfas R3;44.797855/-0.614788;;rue Léon Duguit;33608;PESSAC;1;Salle de cours;
17;TALENCE;1;PEIXOTTO;A09b;Bâtiment A09b;44.807562/-0.594503;351;cours de la libération;33405;TALENCE;1;Salle de cours;
17;TALENCE;1;PEIXOTTO;A07;Bâtiment A07;;351;cours de la libération;33405;TALENCE;1;Salle TD;
17;TALENCE;1;PEIXOTTO;A06;Bâtiment A06;;351;cours de la libération;33405;TALENCE;1;Salle de cours;
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;1;Salle de cours;5
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;1;Salle de Cours;001T
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;1;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;1;Salle TD;1;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E09B;Bâtiment 9B HSE;44.791216/-0.608531;15;rue Naudet;33175;GRADIGNAN;1;Salle TP;
12;MERIGNAC;18;INSPE MERIGNAC;B;Bâtiment B;44.839271/-0.630423;160;avenue de Verdun;33700;MERIGNAC;1;Salle TP;
12;MERIGNAC;18;INSPE MERIGNAC;I;Préfabriqué;44.839273/-0.630962;160;avenue de Verdun;33700;MERIGNAC;1;Salle de cours;
5;BORDEAUX ;23;CARREIRE;230;Odontologie;44.826240/-0.606162;146;Léo Saignat;33076;BORDEAUX;1;Salle de cours;
5;BORDEAUX ;16;INSPE CAUDERAN;C;Bâtiment Condorcet (bat 5);44.847846/-0.600809;49;rue de l'école Normale;33000;BORDEAUX;1;Salle de cours;501
5;BORDEAUX ;17;PEY-BERLAND;B1;Bâtiment Pey Berland;44.837137/-0.578111;35;place Pey Berland;33076;BORDEAUX;1;Salle de cours;
12;MERIGNAC;18;INSPE MERIGNAC;L;Salle de conférences;44.838952/-0.631286;160;avenue de Verdun;33700;MERIGNAC;1;Amphithéâtre;0
12;MERIGNAC;18;INSPE MERIGNAC;D;Bâtiment D;44.838466/-0.627879;160;avenue de Verdun;33700;MERIGNAC;1;Salle informatique;D7
1;AGEN;13;SITE DU PIN;2;Bâtiment 2;44.208386/0.624718;2;Quai de Dunkerque;47000;AGEN;-2;Salle TD;5
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;-2;Salle de cours;30
5;BORDEAUX ;23;CARREIRE;204;Hall d'Accueil;44.824831/-0.605146;146;Léo Saignat;33076;BORDEAUX;-2;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;-2;Salle de cours;JA
17;TALENCE;1;PEIXOTTO;A09b;Bâtiment A09b;44.807562/-0.594503;351;cours de la libération;33405;TALENCE;2;Salle de cours;
17;TALENCE;1;PEIXOTTO;A07;Bâtiment A07;;351;cours de la libération;33405;TALENCE;2;Salle TD;
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;2;Salle de cours;4
5;BORDEAUX ;23;CARREIRE;217;ISPED;44.825849/-0.605971;146;Léo Saignat;33076;BORDEAUX;2;Salle de cours;
17;TALENCE;1;PEIXOTTO;A13;Bâtiment A13;44.806539/-0.595885;351;cours de la libération;33405;TALENCE;2;Salle de cours;
8;GRADIGNAN;5;ROCQUENCOURT;E09B;Bâtiment 9B HSE;44.791216/-0.608531;15;rue Naudet;33175;GRADIGNAN;2;Salle TP;
17;TALENCE;26;JARDIN BOTANIQUE;250;Grand Laboratoire;44.809556/-0.588651;;avenue Espeleta;33400;TALENCE;2;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;2;Salle de cours;2
12;MERIGNAC;18;INSPE MERIGNAC;G;Bâtiment G;44.835925/-0.628193;160;avenue de Verdun;33700;MERIGNAC;2;Salle TP;
5;BORDEAUX ;23;CARREIRE;230;Odontologie;44.826240/-0.606162;146;Léo Saignat;33076;BORDEAUX;2;Salle de cours;
5;BORDEAUX ;16;INSPE CAUDERAN;C;Bâtiment Condorcet (bat 5);44.847846/-0.600809;49;rue de l'école Normale;33000;BORDEAUX;2;Salle de cours;502
5;BORDEAUX ;17;PEY-BERLAND;B1;Bâtiment Pey Berland;44.837137/-0.578111;35;place Pey Berland;33076;BORDEAUX;2;Salle de cours;
12;MERIGNAC;18;INSPE MERIGNAC;D;Bâtiment D;44.838466/-0.627879;160;avenue de Verdun;33700;MERIGNAC;2;Salle informatique;D6
14;PAU;21;INSPE PAU;A1;Bâtiment A1;43.309979/-0.372112;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;2;Salle de cours;1
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;2;Salle TP;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R3;Préfas R3;44.797855/-0.614788;;rue Léon Duguit;33608;PESSAC;2;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;B1;Bâtiment Broca 1;44.831614/-0.571491;18  34;Paul Broca;33076;BORDEAUX;2;Salle de cours;0
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;2;Salle de Cours;001R
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;-3;Salle de cours;29
1;AGEN;13;SITE DU PIN;2;Bâtiment 2;44.208386/0.624718;2;Quai de Dunkerque;47000;AGEN;-3;Salle TD;4
5;BORDEAUX ;23;CARREIRE;204;Hall d'Accueil;44.824831/-0.605146;146;Léo Saignat;33076;BORDEAUX;-3;Salle de cours;
17;TALENCE;1;PEIXOTTO;A13;Bâtiment A13;44.806539/-0.595885;351;cours de la libération;33405;TALENCE;3;Salle de cours;
17;TALENCE;1;PEIXOTTO;A09b;Bâtiment A09b;44.807562/-0.594503;351;cours de la libération;33405;TALENCE;3;Salle de cours;
17;TALENCE;1;PEIXOTTO;A07;Bâtiment A07;;351;cours de la libération;33405;TALENCE;3;Salle TD;
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;3;Salle de Cours;4
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;3;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;3;Salle TD;3;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E09A;Bâtiment 9A INFO/HSE;44.791138/-0.608712;15;rue Naudet;33175;GRADIGNAN;3;Salle d'équipe;
12;MERIGNAC;18;INSPE MERIGNAC;D;Bâtiment D;44.838466/-0.627879;160;avenue de Verdun;33700;MERIGNAC;3;Salle informatique;D5
5;BORDEAUX ;23;CARREIRE;230;Odontologie;44.826240/-0.606162;146;Léo Saignat;33076;BORDEAUX;3;Salle de cours;
14;PAU;21;INSPE PAU;A2;Bâtiment A2;43.310093/-0.372113;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;3;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R3;Préfas R3;44.797855/-0.614788;;rue Léon Duguit;33608;PESSAC;3;Salle de cours;
5;BORDEAUX ;16;INSPE CAUDERAN;C;Bâtiment Condorcet (bat 5);44.847846/-0.600809;49;rue de l'école Normale;33000;BORDEAUX;3;Salle de cours;503
5;BORDEAUX ;24;LA VICTOIRE;B1;Bâtiment Broca 1;44.831614/-0.571491;18  34;Paul Broca;33076;BORDEAUX;3;Salle de cours;0
5;BORDEAUX ;16;INSPE CAUDERAN;C;Bâtiment Condorcet (bat 5);44.847846/-0.600809;49;rue de l'école Normale;33000;BORDEAUX;003a;Salle TP;503 bis
5;BORDEAUX ;16;INSPE CAUDERAN;C;Bâtiment Condorcet (bat 5);44.847846/-0.600809;49;rue de l'école Normale;33000;BORDEAUX;003b;Salle informatique;503 ter
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;-4;Salle informatique;28
1;AGEN;13;SITE DU PIN;2;Bâtiment 2;44.208386/0.624718;2;Quai de Dunkerque;47000;AGEN;-4;Salle TD;L3
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;4;Salle TP;
16;PESSAC;2;BORDES;B16;Bâtiment B16;44.804395/-0.607311;1;avenue des facultés;33067;PESSAC;4;Salle de cours;5
17;TALENCE;1;PEIXOTTO;A13;Bâtiment A13;44.806539/-0.595885;351;cours de la libération;33405;TALENCE;4;Salle de cours;
17;TALENCE;1;PEIXOTTO;A07;Bâtiment A07;;351;cours de la libération;33405;TALENCE;4;Salle TD;
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;4;Salle informatique;5
8;GRADIGNAN;5;ROCQUENCOURT;E09B;Bâtiment 9B HSE;44.791216/-0.608531;15;rue Naudet;33175;GRADIGNAN;4;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;4;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;4;Salle TP;4
8;GRADIGNAN;5;ROCQUENCOURT;E09A;Bâtiment 9A INFO/HSE;44.791138/-0.608712;15;rue Naudet;33175;GRADIGNAN;4;Salle d'équipe;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R3;Préfas R3;44.797855/-0.614788;;rue Léon Duguit;33608;PESSAC;4;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;4;Amphithéâtre;QB9
17;TALENCE;1;PEIXOTTO;A09b;Bâtiment A09b;44.807562/-0.594503;351;cours de la libération;33405;TALENCE;4;Salle de cours;
1;AGEN;13;SITE DU PIN;2;Bâtiment 2;44.208386/0.624718;2;Quai de Dunkerque;47000;AGEN;-5;Salle TD;3
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;-5;Salle de cours;27
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;5;Salle TP;
16;PESSAC;2;BORDES;B16;Bâtiment B16;44.804395/-0.607311;1;avenue des facultés;33067;PESSAC;5;Salle de cours;4
14;PAU;21;INSPE PAU;A2;Bâtiment A2;43.310093/-0.372113;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;5;Salle informatique;
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;5;Salle TP;5
17;TALENCE;1;PEIXOTTO;A13;Bâtiment A13;44.806539/-0.595885;351;cours de la libération;33405;TALENCE;5;Salle de cours;
5;BORDEAUX ;23;CARREIRE;217;ISPED;44.825849/-0.605971;146;Léo Saignat;33076;BORDEAUX;5;Salle de cours;
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;5;Salle informatique;7
8;GRADIGNAN;5;ROCQUENCOURT;E09B;Bâtiment 9B HSE;44.791216/-0.608531;15;rue Naudet;33175;GRADIGNAN;5;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;5;Salle TP;
